ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
18057,500000,1,1,2,47,-2,-2,-1,-1,0,-1,21376,20473,3581,18855,6783,5921,20473,3587,18860,146,5923,9464,0
18065,50000,1,3,1,41,0,0,2,0,0,0,2602,12150,11670,12167,2210,2406,10000,0,1036,79,232,110,1
18066,360000,1,1,2,40,-1,-1,-1,-1,-1,-1,3457,1997,5115,3295,222,2854,2020,5115,3295,222,2862,2129,0
18068,30000,1,2,2,44,2,2,0,0,0,0,44072,39489,36794,33991,30820,29323,0,1820,1600,1012,2586,2656,0
18071,30000,1,3,1,48,-1,-1,-1,-1,-1,-1,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,0
18076,50000,1,3,1,47,2,0,0,0,0,0,49386,49693,51136,20171,19286,19292,1818,2261,1296,672,688,834,1
18077,50000,1,2,2,40,0,0,0,0,0,0,44310,45244,47922,46307,45983,50635,3003,5007,2008,3004,7019,12,0
18080,50000,1,2,2,42,0,0,0,0,0,0,49495,50586,49200,49763,18373,19187,3000,3000,3003,5000,2000,1500,0
18082,100000,1,2,1,41,1,2,0,0,0,0,96310,78965,74289,70534,61450,65482,0,2600,6459,2500,5000,0,0
18089,140000,1,2,1,40,0,0,0,0,0,2,139934,132948,135695,121943,111348,107488,6500,6500,4322,12200,0,4200,0
18094,240000,1,3,2,40,0,0,0,0,0,0,245311,237034,242807,226872,233115,239229,8491,9600,8896,10690,223765,9395,0
18095,20000,1,1,2,42,3,2,2,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1
18097,250000,1,1,2,41,-1,3,2,2,2,-2,173,173,1573,1400,0,0,0,1400,0,0,0,0,1
18098,50000,1,1,2,49,0,0,0,0,0,0,48135,15317,12579,29035,17878,18586,1314,1506,19300,1000,1000,700,1
18099,50000,1,3,1,41,0,0,2,2,2,2,5620,46907,45880,48697,49504,50577,42100,0,3900,1900,2000,0,0
18102,200000,1,2,1,40,0,0,3,2,2,2,154090,172516,168401,164199,174420,178485,21000,0,0,13000,7000,1170,1
18105,280000,1,1,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
18107,300000,1,2,1,41,0,0,0,0,0,0,163033,140472,96234,64482,100558,76056,5505,5000,3000,95000,4000,3500,0
18110,120000,1,3,1,43,2,3,2,2,2,2,41439,42455,44872,45636,46388,47398,2000,3400,1800,1800,1900,2059,1
18111,110000,1,2,1,48,2,2,2,0,0,2,65070,69480,67800,69182,73431,72132,5500,0,2512,5400,0,3000,1
18116,170000,1,1,2,48,0,0,0,-1,0,0,6203,9932,-157264,166969,164040,166416,5079,0,332809,6000,6000,6100,0
18117,60000,1,2,1,42,2,2,2,2,2,0,4136,6355,7604,7603,7332,7712,2300,1500,270,0,500,500,1
18118,200000,1,3,1,42,0,0,0,2,0,0,151392,148467,153409,145476,119025,115255,7000,14834,0,4575,4180,4634,0
18119,210000,1,2,1,48,0,0,0,0,0,0,186004,169351,163576,115854,111606,120885,8100,7000,4000,5000,105015,4100,0
18127,160000,1,3,1,42,-1,0,0,0,0,0,75847,89094,88956,62768,64410,82919,30000,4326,4000,3000,20000,3500,0
18130,270000,1,2,1,40,0,0,0,0,0,0,42598,44610,46666,48685,49574,50622,3036,3092,3111,2000,2000,2000,1
18133,450000,1,1,1,45,0,0,0,0,0,0,201015,177028,136434,126121,115050,105901,10000,6000,5087,5000,5000,5000,0
18136,10000,1,3,2,46,3,2,2,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1
18142,500000,1,1,1,42,0,0,0,-1,-1,0,47556,36675,9739,579,53599,25276,2016,1049,767,87150,931,1068,0
18157,110000,1,1,2,40,0,0,0,0,0,0,101781,101811,105848,103018,42298,43464,3700,5700,3100,2000,2000,1700,0
18159,210000,1,2,1,41,2,2,2,2,2,2,85639,87705,90376,90687,91888,93852,4200,4800,2500,3900,3400,3400,1
18160,380000,1,2,1,42,-2,-2,-2,-2,-2,-2,2588,38981,6267,19774,12297,2700,39529,6930,19873,12361,2713,5291,0
18161,70000,1,1,1,42,0,0,0,0,-2,-2,25317,24806,24100,0,0,0,2000,1010,0,0,0,0,0
18164,200000,1,1,1,46,0,0,0,0,0,0,53643,54300,55039,55712,56421,57203,1765,1828,1811,1816,1880,4123,0
18166,50000,1,2,2,42,0,0,0,0,0,0,47282,47535,46578,17029,10575,9478,2500,2000,2500,500,500,500,0
18168,400000,1,1,1,49,-2,-2,-2,-2,-2,-2,749,1503,33956,44258,56526,776,1530,34229,44258,56526,776,2131,0
18169,280000,1,2,1,49,0,0,0,0,0,0,236168,242865,243515,215853,189911,161830,11000,10500,8010,7000,6000,4600,0
18171,250000,1,1,1,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
18172,400000,1,1,2,41,-1,-1,-1,-1,0,-1,11461,5864,5300,6534,5222,500,5877,5300,6534,0,500,360,0
18173,180000,1,2,1,46,0,0,0,0,0,0,97660,95200,99380,77876,65494,66559,6000,7007,5000,3000,5000,2500,0
18174,50000,1,2,1,45,0,0,0,0,-2,-2,51132,43020,30180,0,0,0,2800,1000,0,0,0,0,0
18177,20000,1,3,2,61,3,2,2,-1,0,0,1930,1742,-780,1170,780,0,0,0,1950,0,0,1320,0
18178,100000,1,2,1,44,0,0,0,2,0,0,11509,11119,12376,4419,2946,1473,1270,3000,0,0,0,3230,0
18179,500000,1,1,1,44,0,0,0,0,0,0,48533,49623,50969,52182,52821,53927,2200,2447,2660,2100,2109,2000,0
18182,440000,1,2,1,48,0,0,0,0,0,0,23424,24222,24077,23241,24600,16344,3000,3000,2000,5000,0,5000,0
18184,200000,1,1,1,45,-2,-2,-2,-2,-2,-2,3659,1710,5033,1125,1088,4469,1718,5069,1130,1093,4491,0,0
18185,50000,1,2,1,46,-1,-1,-1,-1,-2,-1,4270,1600,3106,0,0,1370,1600,3106,0,0,1370,3930,0
18186,260000,1,2,1,44,2,-1,2,-1,0,0,802,4541,3896,119498,109399,111203,4541,0,119498,3500,3983,3579,1
18189,50000,1,2,2,48,0,0,0,0,2,0,4975,6878,8106,9962,9656,11328,2000,1500,2000,0,2000,1000,1
18192,50000,1,3,1,45,0,0,0,0,0,0,43469,44462,45510,46501,47119,47321,2015,2063,2054,1672,1946,1700,0
18194,70000,1,2,1,45,2,0,0,0,0,0,68722,69693,70206,70032,50973,48529,3100,3000,3100,2000,1800,1700,0
18196,70000,1,2,1,40,0,0,0,0,0,0,5481,6495,7514,8582,9038,9490,1113,1132,1200,600,600,600,0
18197,120000,1,2,2,45,0,0,0,0,0,0,123772,121289,116645,119191,116549,119507,6000,5800,6000,4400,5000,4800,0
18199,20000,1,2,2,40,1,2,2,2,3,2,8545,10177,10467,11987,11503,11175,1923,600,2000,0,0,1000,1
18200,230000,1,2,1,42,0,0,0,0,0,0,26644,27352,28121,33331,38459,42525,1440,1500,6000,6000,5000,1556,0
18201,480000,1,1,2,49,0,0,0,0,0,0,449336,456668,424843,325772,320760,325841,17124,14706,15377,10481,11003,11303,0
18202,490000,1,1,1,42,0,0,0,0,0,0,283484,245832,230346,215437,176688,170548,10000,9002,10000,7000,7000,7000,0
18203,310000,1,2,1,42,0,0,0,0,0,0,286506,262830,210583,210982,126502,102999,9297,8311,6928,3539,2991,2672,0
18206,360000,1,1,1,43,1,-1,-1,-1,-1,0,-985,7542,6169,2391,8539,10068,10000,30000,5000,10004,5000,0,0
18207,500000,1,1,2,48,1,-2,-1,-1,0,0,-471,-471,157,20697,23906,23906,0,785,20697,3766,0,2040,0
18211,210000,1,2,1,42,-2,-2,-2,-2,-2,-2,0,1145,1000,2000,500,5305,1145,1005,2000,500,5305,3640,0
18212,140000,1,1,1,41,0,0,0,0,0,0,44635,45891,48149,50341,51897,53058,2000,3000,3000,3000,2000,3000,0
18214,300000,1,1,3,50,0,0,0,0,0,0,301731,230617,306116,291201,241557,193103,60000,80006,10523,8565,8700,3412,1
18215,130000,1,2,1,50,0,0,2,0,0,2,122079,127725,129558,126907,99773,98086,7700,6000,5800,5800,2895,400,0
18216,200000,1,3,1,50,0,0,2,2,2,2,119657,127855,128447,115045,117299,105456,11754,4100,0,14000,0,10365,0
18217,120000,1,2,2,51,2,2,0,0,0,0,137965,128953,126516,123530,95921,88090,0,4940,4806,4107,4026,85750,1
18218,50000,1,2,3,52,0,0,0,0,0,0,49854,51215,50144,10683,9953,9567,2500,1500,1300,800,1000,1500,0
18219,180000,1,1,1,51,0,0,0,0,0,0,40310,41634,44959,50198,52361,55510,2000,4000,6000,3000,4000,3000,0
18220,230000,1,1,1,53,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
18221,10000,1,3,1,50,0,0,0,3,2,2,4674,6422,9145,8854,8563,9918,2000,3000,0,0,1500,0,0
18222,20000,1,2,1,49,2,2,2,2,0,0,13380,13264,19195,18497,18160,19067,400,6180,0,454,1000,400,1
18223,200000,1,2,2,48,0,0,0,0,0,0,111664,113884,116545,120396,121486,121518,4080,4500,5800,4500,5000,5000,0
18224,360000,1,2,1,49,1,2,-1,-1,0,-1,3295,1645,1656,1866,1473,1080,0,1656,1866,1080,1080,0,0
18225,210000,1,2,1,53,0,0,0,0,0,0,170760,174141,177856,181002,184690,188813,7700,8000,7600,6700,7100,6900,0
18226,80000,1,2,1,53,2,2,2,2,0,0,6469,8947,9853,9546,9890,10479,2600,1200,0,503,900,0,1
18227,60000,1,2,2,51,0,0,0,0,0,0,27293,27898,28574,29059,29244,29462,1450,1516,1391,966,997,948,0
18228,100000,1,3,1,56,1,2,2,2,2,2,51021,53878,54046,52193,55151,55873,4388,2000,0,4212,2126,0,0
18229,20000,1,3,1,62,2,3,2,2,2,2,17072,16505,17242,16668,17972,18316,0,1300,0,1586,780,800,0
18230,50000,1,2,1,54,2,2,2,3,2,2,35068,34205,39148,38233,37318,39757,0,5500,0,0,3036,2000,1
18231,300000,1,3,1,56,0,0,0,0,0,-1,110350,102556,103834,99368,101600,560,4052,6122,1987,2232,560,0,0
18232,140000,1,3,1,50,0,0,0,2,0,0,143090,139095,147204,139896,136922,130098,5411,16000,0,5341,4830,4621,0
18233,120000,1,3,1,59,0,0,0,0,0,-2,68646,68784,49933,51400,0,0,2144,1933,2400,0,0,0,0
18234,400000,1,3,1,57,-1,0,0,-1,0,0,17253,161057,192054,20660,18242,15609,160002,42263,20663,6020,3500,1003,0
18235,50000,1,3,2,58,2,0,0,0,0,0,7831,7556,7312,6959,5813,3985,1123,1140,1048,163,135,151,0
18236,90000,1,1,1,56,0,0,0,0,0,0,58438,60208,62000,60673,22196,29809,2572,3188,2661,1000,8000,1000,0
18237,60000,1,2,1,57,0,0,0,0,0,0,59617,47807,35136,34163,27197,26528,3099,3000,5005,2000,4001,3016,0
18238,260000,1,1,1,51,0,0,0,0,0,0,62635,67553,69466,71310,73124,74949,6000,3000,3000,3000,3000,2734,0
18239,80000,1,3,1,52,0,0,2,2,0,0,27308,29536,31756,30946,31830,0,3000,3000,0,1700,0,0,0
18240,160000,1,2,1,55,-2,-2,-1,0,0,0,-64,-64,140184,141992,143277,146438,0,140248,6600,5122,5464,5372,0
18241,10000,1,3,2,51,0,0,0,2,0,0,7282,8311,10398,10000,10000,0,1311,2398,0,0,0,0,0
18242,190000,1,2,1,50,1,2,2,2,2,2,19871,19259,21734,21087,22732,22228,0,3100,0,2000,0,1900,1
18243,160000,1,1,1,51,0,0,0,2,2,2,131124,129673,135778,132505,124622,127646,5000,12501,4700,0,9500,0,0
18244,20000,1,3,2,49,3,2,2,2,0,0,16066,15516,18047,17326,17326,17680,0,3100,0,400,354,2000,0
18245,300000,1,3,1,57,1,-1,-1,-1,-1,-1,0,176,1269,11347,369,860,176,1269,11347,369,860,0,0
18246,440000,1,1,1,79,0,0,0,0,0,0,429309,437906,447326,447112,438187,447543,15715,16519,16513,15800,16531,15677,0
18247,50000,1,3,1,54,1,2,0,0,0,0,48679,47597,48503,49517,19592,19868,0,2100,2500,800,1000,900,0
18248,350000,1,1,1,50,0,0,0,0,0,0,348938,326648,228830,198817,193859,154477,11000,8500,15022,7000,20000,20000,0
18249,60000,1,3,1,50,0,0,0,0,0,0,59703,59837,48187,42658,40587,40605,2047,2168,1642,1563,1600,1486,0
18250,50000,1,2,1,47,2,0,0,0,0,0,10492,11913,13012,13789,14560,15025,1600,1600,1300,1000,700,600,1
18251,30000,1,2,2,52,2,2,0,0,0,0,30119,28682,29058,29320,29787,27599,0,1803,1733,1200,1200,2000,1
18252,150000,1,1,2,52,0,0,0,0,0,0,227634,356216,247706,239805,242653,39496,18000,12370,6552,6936,395,0,0
18253,100000,1,1,1,60,0,0,3,2,0,0,4814,8311,8031,5790,3860,2599,3591,0,0,0,0,2712,1
18254,350000,1,1,1,55,-1,-1,-1,-1,-1,-1,3297,11634,12952,39274,5474,14837,11637,12991,39278,6000,14837,931,0
18255,80000,1,2,1,52,0,0,0,0,0,0,75113,76860,77456,21118,22260,23396,3500,2202,1500,1500,1500,1500,0
18256,80000,1,3,1,55,0,0,0,0,0,0,80037,79788,81571,75814,49784,51408,63000,25000,7704,8700,3000,12900,0
18257,10000,1,3,1,54,4,3,2,2,2,2,7936,7662,8386,9069,9966,8410,0,1000,1000,1000,0,2000,1
18258,210000,1,2,1,66,-1,2,-1,-1,-1,0,780,390,390,390,780,390,0,780,390,780,0,390,1
18259,500000,1,1,1,62,1,-2,-2,-2,-1,-1,0,0,0,0,1981,1700,0,0,0,1981,1700,13969,0
18260,20000,1,2,1,61,3,4,3,2,2,4,18618,18040,17471,16893,21318,20412,0,0,0,4726,0,0,1
18261,330000,1,1,2,54,-2,-2,-2,-2,-2,-2,3027,2379,1803,909,3854,1509,2386,1894,911,3865,1513,0,0
18262,250000,1,1,1,58,0,0,0,-1,0,0,1635,2491,-60,600,600,0,1025,0,660,0,0,0,0
18263,420000,1,1,1,54,-2,-1,2,-1,0,0,1003,1632,629,13371,12383,8260,1632,0,13371,15,0,2512,0
18264,90000,1,2,1,53,-1,0,0,0,0,0,24782,26302,27465,27943,26152,25941,3000,3000,2000,1000,936,1010,1
18265,180000,1,3,2,52,0,0,0,0,0,0,77408,74156,75659,72046,70355,71208,3293,3350,3111,2615,2689,2766,0
18266,50000,1,3,1,51,0,0,0,0,0,0,47877,48519,46538,45465,18654,19042,2516,2106,2048,783,806,652,0
18267,200000,1,2,1,53,1,-1,-1,-2,-2,-1,0,2920,0,0,0,6753,2920,0,0,0,6753,0,1
18268,100000,1,1,1,63,0,0,0,0,0,0,61228,59936,59038,52735,46667,49009,2810,2954,2307,1756,3181,0,0
18269,150000,1,1,1,55,1,-1,-1,0,-1,-1,0,780,4639,100940,3284,2090,780,4639,100000,3284,2576,2576,0
18270,360000,1,1,1,62,-1,-1,-1,-1,-1,-1,5875,7279,6894,7143,1787,19526,7289,6918,7148,1792,19541,3689,0
18271,50000,1,2,2,57,0,0,0,0,2,0,51867,51136,51039,52079,49523,49128,2200,2500,4000,0,2000,2000,0
18272,30000,1,2,3,58,3,2,0,0,0,2,23496,22820,23952,27052,28631,28037,0,1500,3500,2336,0,6900,0
18273,330000,1,3,1,56,-1,-1,2,-1,-1,0,360,1499,360,360,7143,5725,1499,0,360,7143,3000,2383,0
18274,70000,1,2,3,47,0,0,0,2,0,0,27847,29073,34578,33723,35156,37370,2000,6000,0,2000,2784,0,1
18275,420000,1,1,1,51,0,-1,-1,-1,0,0,57815,1000,0,287921,291770,299232,1000,0,288921,10000,21100,0,0
18276,130000,1,1,1,51,0,0,0,0,0,0,124108,126571,130870,132213,52755,53463,4530,6338,5530,1877,1937,1939,0
18277,200000,1,2,1,55,0,0,0,0,0,2,184505,182475,180103,180647,76236,71415,8000,7512,8034,5600,0,2700,0
18278,180000,1,3,1,58,2,2,2,2,2,2,36086,37196,36322,38808,39474,40297,2000,0,3405,1600,1600,1700,1
18279,170000,1,2,1,59,2,2,2,2,2,2,44619,45386,46365,47304,47727,49315,1800,2000,2000,1500,2500,0,1
18280,190000,1,1,1,54,0,0,0,0,0,0,187295,186189,186002,170873,98013,94600,7000,7962,7000,3417,3463,3357,0
18281,200000,1,1,1,54,1,2,0,0,0,0,7111,4803,4629,14915,8523,5586,10,1215,12000,4000,4978,1000,0
18282,30000,1,3,1,54,0,0,0,0,0,2,13693,14757,15815,16788,17787,17363,1600,1600,1540,1580,0,700,1
18283,460000,1,2,1,55,0,0,-1,0,0,0,5352,8240,76653,75117,76616,78248,3000,76653,20000,2481,2600,2600,0
18284,190000,1,1,1,54,0,0,0,0,0,0,205824,201269,197129,192803,161324,156576,7154,7385,7520,5593,6000,5516,0
18285,10000,1,2,2,54,0,0,0,2,2,0,3697,5186,8225,8244,7963,8134,1561,3300,300,0,299,2000,0
18286,90000,1,2,1,57,0,0,0,0,0,0,10635,10889,10953,11155,15210,19425,3007,3000,3000,5000,6000,8000,0
18287,440000,1,1,1,54,-1,-1,-1,-1,0,0,8517,0,241,8544,1361,855,0,241,8598,857,4,2227,0
18288,480000,1,2,1,58,0,0,0,0,0,0,470310,472072,475509,466730,469490,398335,16898,17546,15921,15981,14420,14230,0
18289,360000,1,3,1,56,-1,-1,-1,-1,-1,-1,22000,7746,1198,2087,1026,1026,7772,1198,2097,1026,1026,1019,0
18290,500000,1,1,1,69,-2,-2,-2,-2,-2,-2,1149,203,15183,3399,8311,-2,205,15259,3416,8353,0,0,0
18293,200000,1,2,1,66,-1,-1,2,-1,-1,-1,389,778,389,389,389,775,779,391,390,390,776,1,1
18294,350000,1,1,1,57,-2,-2,-2,-2,-2,-2,1910,0,1638,0,0,0,0,1638,0,0,0,0,0
18295,150000,1,2,1,55,0,-1,-1,-1,0,0,1540,780,0,580,780,0,780,0,580,200,0,0,0
18296,360000,1,3,2,54,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
18298,310000,2,2,1,47,0,0,0,0,0,0,290211,296743,303686,226605,224937,228912,10989,12100,8000,8000,9000,7670,0
18300,210000,2,3,1,40,0,0,0,0,0,0,160292,144217,123657,112910,97400,9806,3720,3229,3165,1979,9806,390,0
18301,30000,2,3,1,47,0,0,0,0,0,0,15979,17705,19107,20281,20941,21799,2000,2000,1500,1000,1200,2000,0
18309,150000,2,2,1,53,-1,-1,-1,-1,-1,-1,2337,5335,508,9634,3822,1769,5336,509,9636,3822,1779,1017,0
18332,50000,2,3,1,46,0,0,0,0,2,0,13406,15175,16227,17746,7496,7877,2000,1600,2100,1930,500,500,0
18475,210000,2,2,1,47,-1,-1,-1,-1,-1,-1,2295,561,2607,3586,3676,4095,566,2617,3591,3680,4095,8699,1
19016,300000,2,4,1,48,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
19024,30000,2,2,1,42,2,2,0,0,0,0,28485,27204,28234,28272,28494,28182,0,2000,2483,1003,969,1208,1
19030,30000,2,1,1,45,2,0,0,0,0,0,26155,27196,28445,26766,27152,28355,1482,1731,1742,1128,1800,1200,1
19031,50000,2,3,3,49,0,0,0,0,0,2,49402,50361,48762,49671,22895,19501,1800,2110,2010,1600,0,750,0
19034,30000,2,2,1,45,0,0,0,0,0,0,30788,30395,27294,27216,26432,30692,1759,1762,1717,966,5739,1577,1
19035,500000,2,2,1,42,0,0,-2,-2,-2,-2,149838,0,0,0,0,0,0,0,0,0,0,0,0
19036,50000,2,2,1,41,1,2,2,2,2,2,24540,25330,26620,26889,26158,27737,1500,2000,1000,0,2000,0,1
19041,150000,2,3,1,43,0,0,0,0,0,0,125403,110822,107782,84743,78804,76584,5018,5081,6041,3023,4049,6013,0
19048,190000,2,2,1,46,0,0,0,0,0,0,80903,83900,86897,90399,85698,88400,5000,5000,5600,3000,4000,4500,0
19049,210000,2,1,1,40,0,0,0,0,0,0,47109,47930,53615,55117,57192,63229,2000,6500,3000,3000,7000,2500,0
19055,50000,2,2,1,42,0,0,0,0,0,0,30640,31546,28405,27959,27785,28123,1746,1800,1729,945,1149,1200,0
19067,40000,2,2,1,41,0,0,0,0,0,0,21960,21484,7145,2424,822,0,1176,1049,1000,0,0,0,0
19069,50000,2,2,1,40,0,0,0,0,0,0,48050,47238,47722,32920,28471,28834,2000,1871,1800,1100,1200,1040,0
19078,90000,2,3,1,40,1,2,2,2,2,2,40467,41495,42520,42997,41698,43976,2000,2000,1800,0,3434,1708,0
19079,50000,2,3,2,45,0,0,0,0,0,0,3740,4382,5008,5627,6159,6677,1100,1091,1100,1000,1000,1000,0
19094,150000,2,3,1,45,0,0,0,0,0,0,47372,42652,42306,41579,40669,39301,2000,2100,1837,1400,1486,1572,0
19096,60000,2,2,2,45,0,0,0,0,0,0,57711,58760,49576,50802,11110,12543,2500,2384,3000,2000,2000,2000,0
19102,10000,2,2,1,49,2,0,0,0,0,0,2240,3100,4116,5280,5543,5605,1057,1073,1237,500,300,205,1
19103,120000,2,2,1,45,0,0,0,-2,-2,-2,11547,9836,0,0,0,0,5000,0,0,0,0,5562,0
19104,50000,2,2,1,40,1,3,2,0,0,0,36291,35385,31558,31664,15700,0,0,0,1000,314,0,0,1
19106,210000,2,2,1,49,2,0,0,0,0,0,114273,115302,111906,111423,92394,93321,6000,6000,5000,3000,3500,3000,1
19118,20000,2,3,1,44,0,0,0,2,2,2,7661,8981,10860,12380,11400,0,1457,2600,2000,0,0,0,0
19119,80000,2,3,2,42,0,0,0,0,0,0,50320,49816,49457,49071,48242,47746,1784,1898,1985,1629,1655,1687,0
19122,100000,2,2,1,49,0,-1,-1,-1,0,0,5532,5325,5423,29628,13252,3723,5325,5423,29628,0,0,3513,0
19129,50000,2,3,1,45,0,0,0,0,0,0,49212,42376,20009,20877,19642,18769,1611,1700,1547,785,1000,888,0
19130,60000,2,3,1,44,1,2,0,0,0,0,39466,32202,29503,29538,29971,29798,0,1802,1737,1170,1189,1230,0
19142,250000,2,3,1,43,-2,-2,-2,-1,-1,-1,8443,13782,22997,24209,23122,4000,13829,22997,25071,23122,4000,28650,0
19146,100000,2,1,1,40,2,2,2,2,2,2,63422,64785,63179,67467,65784,69309,3000,0,5346,0,4600,3000,1
19147,210000,2,5,1,41,-2,-2,-2,-2,-2,-2,1662,13877,7600,5546,1241,1801,13934,7735,5551,1241,1801,1359,0
19151,240000,2,2,1,46,0,0,0,0,-2,-2,233438,240715,246000,-150,-150,-150,11250,10950,0,0,0,672,0
19153,150000,2,3,2,47,0,0,0,0,0,0,132093,129831,126485,124547,117364,117368,5000,5000,5000,5000,5000,5000,0
19154,50000,2,2,2,42,0,0,0,0,0,0,46566,47792,49322,50618,13842,14217,2000,2300,2500,500,600,600,0
19156,290000,2,1,1,43,-1,-1,-1,-1,0,-1,1457,1799,5029,3103,1838,690,1808,5054,3109,9,693,3579,0
19159,50000,2,3,1,46,0,0,0,0,0,-2,48796,48797,49115,47991,0,0,2000,2000,1018,0,0,0,0
19160,360000,2,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
19163,290000,2,2,1,47,0,0,0,0,0,0,244377,244394,244535,244518,243689,241125,10000,10000,10000,9009,9031,9000,0
19169,210000,2,2,1,40,-1,-1,-1,-1,-1,-1,10240,-660,117,4890,-356,4644,0,5000,5000,0,5000,1000,0
19171,130000,2,2,1,43,0,0,0,0,0,0,135390,134974,132242,122832,55232,78266,6329,5472,5701,2211,38663,2350,0
19176,30000,2,3,1,48,1,-1,-1,-2,-2,-2,-100,100,0,0,0,0,200,0,0,0,0,0,0
19178,200000,2,2,1,44,-2,-2,-2,-2,-2,-2,7096,1323,8457,48757,4200,7312,1336,8457,48757,4200,7312,21740,0
19179,180000,2,3,1,41,2,2,2,2,0,0,96093,100094,101204,98680,100644,102750,6500,3582,0,3605,3731,3752,1
19183,160000,2,3,1,40,0,0,0,0,0,0,93287,91031,89764,87919,86279,84794,3230,3500,3000,2956,3100,3400,0
19184,160000,2,2,1,40,-2,-2,-2,-2,-2,-2,390,390,390,390,390,390,390,780,390,390,390,390,1
19188,300000,2,2,1,45,0,0,0,0,0,0,343205,335000,322462,312973,262255,251413,12429,11254,10956,8587,8638,9284,0
19190,200000,2,3,1,43,1,2,0,0,0,0,119432,116014,119576,123551,129486,133262,0,5000,5000,7000,5000,5000,1
19191,50000,2,2,1,47,0,0,0,0,0,0,27121,53680,20476,21781,17792,16657,2000,1700,2000,1000,702,600,0
19199,300000,2,2,1,40,-1,-1,-2,-2,-2,-2,2470,0,0,0,0,0,0,0,0,0,0,0,0
19201,20000,2,2,1,46,3,2,2,2,3,5,11698,13189,14663,16109,19525,18646,2000,2000,2000,4000,0,1000,1
19202,20000,2,2,1,43,-1,-1,-1,-1,-1,-1,1475,1291,3898,1681,901,0,1291,3898,1681,901,0,0,0
19218,200000,2,1,2,40,0,0,0,0,0,0,132563,135202,137111,137121,139343,141859,4841,5047,4922,4926,5105,5500,0
19221,30000,2,2,1,47,2,2,2,0,0,0,25893,30628,29368,27769,25999,26924,5501,22,2000,1000,2000,2039,1
19223,280000,2,1,1,42,0,0,0,0,0,0,172886,175152,172505,175967,178548,176939,6232,12104,7002,6302,6417,6502,0
19225,390000,2,3,2,45,0,-1,-1,-1,-1,0,94373,2230,609,-3261,36635,38396,2230,609,0,40396,3000,105100,0
19227,20000,2,3,2,45,0,0,0,0,0,0,12670,13682,14399,15408,15728,17082,1520,1234,1243,563,1609,1500,0
19230,210000,2,2,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
19231,100000,2,3,1,44,-2,-2,-2,-2,-2,-2,1010,0,0,0,0,2947,0,0,0,0,2947,4193,0
19233,30000,2,3,2,42,0,0,0,0,0,0,26012,27175,27822,28481,28265,28852,2000,1577,1626,800,814,629,1
19234,30000,2,5,2,45,2,0,0,0,0,0,29278,30488,30900,30480,31124,29333,2000,1600,1500,1100,1053,1320,1
19237,230000,2,2,1,49,1,-2,-2,-2,-2,-1,0,0,0,0,0,6946,0,0,0,0,6946,0,0
19241,380000,2,3,1,44,0,0,0,0,-1,-1,7234,4772,4519,3818,4096,4058,1500,2000,2023,4102,4448,7274,0
19242,30000,2,2,1,42,2,0,0,0,0,2,9985,10688,11710,13030,13776,13415,1176,1198,1518,1264,0,1308,1
19243,160000,2,2,1,41,-1,-1,-1,-1,-1,-1,8091,5344,5117,4730,6634,3477,5344,5124,4730,6635,3477,2979,0
19244,60000,2,2,1,47,0,0,0,2,-1,2,27970,28004,31688,30448,452,302,1456,4140,0,904,0,12985,1
19245,100000,2,3,1,42,-1,2,2,-2,-2,-2,7689,2052,1281,3770,2056,5628,0,1281,3786,2056,5634,6013,0
19248,30000,2,2,2,44,-2,-2,-2,-2,-2,-2,0,1330,2988,0,30000,0,1330,2988,0,30000,0,1219,0
19254,70000,2,2,1,44,0,0,0,0,0,0,34135,27683,28311,24094,21317,9736,2020,5000,3011,1500,1000,1000,0
19256,250000,2,2,2,41,-1,-1,-1,-1,-1,-1,312,-18,3600,-10,2022,3809,0,3618,0,2032,3827,3710,0
19265,70000,2,3,1,47,1,2,2,2,2,2,29386,31596,32492,33163,32334,34647,3000,1700,1500,0,3000,1402,0
19268,200000,2,4,2,42,-1,0,0,-2,-1,-1,5433,7328,0,0,2621,-72,2000,0,0,2621,0,0,0
19269,300000,2,3,1,42,-1,-1,-2,-2,-1,-1,885,0,0,0,494,0,0,0,0,494,0,138,0
